Species,ID,Recside,Chan,Session,TaskType,Modality,TrialNum,NanIdx,RwdWinIdx,SNR,Duration,Difficulty,Correct,CorrectionTrial,Epoch,Peakrangenorm,Freq,Speed
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,46,0,1,768.495275044087,2,0,1,0,Rwd,0.185856683023108,5.1,2.11991365259872
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,47,0,0,768.495275044087,2,0,0,0,Hold,0.217189938222169,8.5,2.0582691556667
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,47,0,0,768.495275044087,2,0,0,0,Run,0.760978710987976,10.4,37.5352833657515
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,47,0,0,768.495275044087,2,0,0,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,48,0,1,768.495275044087,2,0,1,0,Hold,0.198096375319178,4.5,4.189276196279
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,48,0,1,768.495275044087,2,0,1,0,Run,0.721384801905561,9.8,38.300338017469
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,48,0,1,768.495275044087,2,0,1,0,Rwd,0.409061252096756,7.6,2.930309749937
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,49,0,0,768.495275044087,2,0,0,0,Hold,0.35630449581203,7.3,2.34273445448667
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,49,0,0,768.495275044087,2,0,0,0,Run,0.630293829453342,10.2,34.8157314800871
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,49,0,0,768.495275044087,2,0,0,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,50,0,1,768.495275044087,2,0,0,0,Hold,0.308411121659704,7.4,3.03733145522237
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,50,0,1,768.495275044087,2,0,0,0,Run,0.618144213453001,9.9,38.9065845957012
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,50,0,1,768.495275044087,2,0,0,0,Rwd,0.422788737472869,8.3,1.61379419216442
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,51,0,0,768.495275044087,2,0,1,0,Hold,0.444801394095806,9,3.89595634224147
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,51,0,0,768.495275044087,2,0,1,0,Run,0.733881577987449,9.4,37.2679565912735
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,51,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,52,0,1,768.495275044087,2,0,1,0,Hold,0.441297471811826,8.9,2.76842931051463
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,52,0,1,768.495275044087,2,0,1,0,Run,0.743203417400945,9.7,39.2764588852055
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,52,0,1,768.495275044087,2,0,1,0,Rwd,0.093222055956306,6.3,2.64582185954339
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,53,0,0,768.495275044087,2,0,1,0,Hold,0.239992242776238,9.3,2.96384607915023
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,53,0,0,768.495275044087,2,0,1,0,Run,0.725621847598331,9.1,25.1797607548546
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,53,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,54,0,1,768.495275044087,2,0,1,0,Hold,0.42300788229022,8.8,1.84868280247641
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,54,0,1,768.495275044087,2,0,1,0,Run,0.69963876031983,10.7,55.3916805477315
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,54,0,1,768.495275044087,2,0,1,0,Rwd,0.144747379116078,9.4,2.05901915837528
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,56,0,1,768.495275044087,2,0,1,0,Hold,0.214569950130415,8.7,3.72854354722338
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,56,0,1,768.495275044087,2,0,1,0,Run,0.748545718982109,10.8,63.3302978552232
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,56,0,1,768.495275044087,2,0,1,0,Rwd,0.280082215785347,4,2.43754712815481
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,57,0,1,6.72865255929367,2,1,1,0,Hold,0.28854497199839,8.2,2.81500256129142
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,57,0,1,6.72865255929367,2,1,1,0,Run,0.624311927287448,10.6,50.9038307663681
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,57,0,1,6.72865255929367,2,1,1,0,Rwd,0.158445812129958,4.3,2.23670044063662
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,58,0,1,6.72865255929367,2,1,1,0,Hold,0.380067309765458,8.1,2.68125521990132
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,58,0,1,6.72865255929367,2,1,1,0,Run,0.739483309024704,10.5,50.0649478524503
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,58,0,1,6.72865255929367,2,1,1,0,Rwd,0.374064859266864,8.9,1.79450459242002
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,59,0,1,6.72865255929367,2,1,1,0,Hold,0.410100430627936,8.7,1.87381466982557
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,59,0,1,6.72865255929367,2,1,1,0,Run,0.682526971338963,10.6,51.7186367335709
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,59,0,1,6.72865255929367,2,1,1,0,Rwd,0.163773029135798,7.9,1.11769421828551
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,60,0,1,6.72865255929367,2,1,1,0,Hold,0.569919383548081,8.3,2.86261733194554
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,60,0,1,6.72865255929367,2,1,1,0,Run,0.703458347888155,10.1,39.3648210204932
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,60,0,1,6.72865255929367,2,1,1,0,Rwd,0.556634614200663,8,3.07325599129946
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,61,0,0,6.72865255929367,2,1,1,0,Hold,0.332342420699565,9.1,1.57043914029262
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,61,0,0,6.72865255929367,2,1,1,0,Run,0.770443797279738,10.6,56.3396767448317
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,61,0,0,6.72865255929367,2,1,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,62,0,1,6.72865255929367,2,1,1,0,Hold,0.19856495618825,8.8,3.04854233955662
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,62,0,1,6.72865255929367,2,1,1,0,Run,0.733250846462751,10.6,56.3979014971574
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,62,0,1,6.72865255929367,2,1,1,0,Rwd,0.305294783830926,5.7,1.49898835070838
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,63,0,1,6.72865255929367,2,1,1,0,Hold,0.211854693500222,9,3.27567945428492
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,63,0,1,6.72865255929367,2,1,1,0,Run,0.756328671965063,10.5,60.207508623619
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,63,0,1,6.72865255929367,2,1,1,0,Rwd,0.772769801058252,9.3,3.23753238836352
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,64,0,1,6.72865255929367,2,1,1,0,Hold,0.248354617519029,9.8,2.51129014281081
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,64,0,1,6.72865255929367,2,1,1,0,Run,0.674972551034559,10.2,40.3440818950499
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,64,0,1,6.72865255929367,2,1,1,0,Rwd,0.208148554960481,8,2.2508716396824
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,65,0,0,6.72865255929367,2,1,1,0,Hold,0.211741413325595,9,2.12866999356352
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,65,0,0,6.72865255929367,2,1,1,0,Run,0.74841997743267,9.8,35.5622574271901
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,65,0,0,6.72865255929367,2,1,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,66,0,1,6.72865255929367,2,1,1,0,Hold,0.25040110314098,7.4,3.35861297694023
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,66,0,1,6.72865255929367,2,1,1,0,Run,0.7761817744548,9.9,40.2278265955951
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,66,0,1,6.72865255929367,2,1,1,0,Rwd,0.234622292829996,8,1.77923112482926
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,67,0,1,6.72865255929367,2,1,1,0,Hold,0.387752733045799,7.3,3.08626535842688
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,67,0,1,6.72865255929367,2,1,1,0,Run,0.742743379308247,10.7,58.0087932108053
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,67,0,1,6.72865255929367,2,1,1,0,Rwd,0.155020411497231,7.9,1.92260012922122
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,68,0,1,6.72865255929367,2,1,1,0,Hold,0.147901348163584,9,2.73092478603832
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,68,0,1,6.72865255929367,2,1,1,0,Run,0.704791344971576,10.2,53.9437971724
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,68,0,1,6.72865255929367,2,1,1,0,Rwd,0.452405190661787,8.2,1.94578123691046
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,69,0,0,6.72865255929367,2,1,1,0,Hold,0.209840290106423,6.5,2.18179513684007
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,69,0,0,6.72865255929367,2,1,1,0,Run,0.728720990034614,10.1,51.0822052858989
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,69,0,0,6.72865255929367,2,1,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,70,0,1,6.72865255929367,2,1,1,0,Hold,0.389011627761018,8,1.73969842007898
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,70,0,1,6.72865255929367,2,1,1,0,Run,0.722919758919533,10.8,63.2395741784153
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,70,0,1,6.72865255929367,2,1,1,0,Rwd,0.26228612684395,4,1.59213410915906
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,71,0,1,6.72865255929367,2,1,0,0,Hold,0.485299844359038,8.5,1.27670215508558
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,71,0,1,6.72865255929367,2,1,0,0,Run,0.684898027780879,10.9,53.3216755772322
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,71,0,1,6.72865255929367,2,1,0,0,Rwd,0.283893877000585,6.5,1.85914323016551
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,72,0,1,768.495275044087,2,0,1,0,Hold,0.353902085986532,8.1,1.22101980374063
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,72,0,1,768.495275044087,2,0,1,0,Run,0.699313058693215,10.6,52.6704694734584
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,72,0,1,768.495275044087,2,0,1,0,Rwd,0.164415295832994,7,2.01101462690086
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,73,0,1,768.495275044087,2,0,1,0,Hold,0.267441573551423,7.1,2.1280723622527
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,73,0,1,768.495275044087,2,0,1,0,Run,0.695468230705411,10.4,60.9334690278349
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,73,0,1,768.495275044087,2,0,1,0,Rwd,0.268662906602464,6.7,2.00652127362972
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,74,0,1,768.495275044087,2,0,1,0,Hold,0.263033239137896,6.7,1.47771081755334
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,74,0,1,768.495275044087,2,0,1,0,Run,0.734449701716119,10.5,49.6914249402498
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,74,0,1,768.495275044087,2,0,1,0,Rwd,0.156603683413591,6.9,2.04690952118459
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,75,0,1,768.495275044087,2,0,1,0,Hold,0.102652687437015,5,1.75373365060438
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,75,0,1,768.495275044087,2,0,1,0,Run,0.762926049644057,10.3,45.2452378172607
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,75,0,1,768.495275044087,2,0,1,0,Rwd,0.322684028381536,8.6,1.92007106366014
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,76,0,1,768.495275044087,2,0,1,0,Hold,0.194289859232811,7.1,2.25629324877286
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,76,0,1,768.495275044087,2,0,1,0,Run,0.738477601931707,10.4,64.002160839076
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,76,0,1,768.495275044087,2,0,1,0,Rwd,0.431811047223857,7.4,1.39440178910663
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,77,0,1,768.495275044087,2,0,1,0,Hold,0.25409095452029,7.3,1.31475244989302
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,77,0,1,768.495275044087,2,0,1,0,Run,0.719117020917708,9.7,40.8612746546913
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,77,0,1,768.495275044087,2,0,1,0,Rwd,0.128013589264325,7.6,1.57513987562196
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,78,0,1,768.495275044087,2,0,1,0,Hold,0.336276459393947,8.5,3.10371290469453
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,78,0,1,768.495275044087,2,0,1,0,Run,0.744502518488909,10.8,56.0204228994875
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,78,0,1,768.495275044087,2,0,1,0,Rwd,0.228811517607053,7.4,3.29612353179184
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,79,0,1,768.495275044087,2,0,1,0,Hold,0.250380654863997,7.8,2.70564933051229
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,79,0,1,768.495275044087,2,0,1,0,Run,0.729939544784683,10.2,44.2744649880101
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,79,0,1,768.495275044087,2,0,1,0,Rwd,0.136917159280882,7.7,1.65452423915389
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,80,0,1,768.495275044087,2,0,1,0,Hold,0.279187025503774,7.9,2.87414276051481
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,80,0,1,768.495275044087,2,0,1,0,Run,0.660026148372269,10.4,50.2604894599862
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,80,0,1,768.495275044087,2,0,1,0,Rwd,0.183138781379327,7.6,1.79114159884073
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,81,0,1,768.495275044087,2,0,1,0,Hold,0.458570900665171,7.6,1.7060981402346
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,81,0,1,768.495275044087,2,0,1,0,Run,0.730351738011697,10,45.0859717788434
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,81,0,1,768.495275044087,2,0,1,0,Rwd,0.34751098004471,5.5,1.19002660443583
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,82,0,1,768.495275044087,2,0,1,0,Hold,0.444006234913637,8.7,2.5750330014967
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,82,0,1,768.495275044087,2,0,1,0,Run,0.728631400392287,9.9,33.2916379332892
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,82,0,1,768.495275044087,2,0,1,0,Rwd,0.272030552631918,9.5,2.14713860358648
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,83,0,1,768.495275044087,2,0,1,0,Hold,0.358966594997315,8.7,2.12332939771679
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,83,0,1,768.495275044087,2,0,1,0,Run,0.746651667772876,10.6,55.2734674903758
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,83,0,1,768.495275044087,2,0,1,0,Rwd,0.265390724684891,7,1.09027919631279
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,84,0,1,768.495275044087,2,0,1,0,Hold,0.301964366560501,8,1.65402213677801
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,84,0,1,768.495275044087,2,0,1,0,Run,0.692788674261144,10,50.0188640572423
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,84,0,1,768.495275044087,2,0,1,0,Rwd,0.250296869167567,7.5,1.5798715212343
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,85,0,0,768.495275044087,2,0,1,0,Hold,0.132718401699157,7.3,3.34956487911382
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,85,0,0,768.495275044087,2,0,1,0,Run,0.736935576276248,10.3,61.490237449496
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,85,0,0,768.495275044087,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,86,0,1,768.495275044087,2,0,1,0,Hold,0.533286963625954,8.9,3.18091260172149
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,86,0,1,768.495275044087,2,0,1,0,Run,0.741766054719061,10.1,45.9521935555915
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,86,0,1,768.495275044087,2,0,1,0,Rwd,0.347755379305266,7.6,1.37061151359793
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,87,0,1,6.72865255929367,2,1,1,0,Hold,0.445871597347212,6.9,2.38942474447786
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,87,0,1,6.72865255929367,2,1,1,0,Run,0.62197236430362,10.5,44.1710862736048
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,87,0,1,6.72865255929367,2,1,1,0,Rwd,0.231187054693961,6.5,1.87802023660962
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,88,0,1,6.72865255929367,2,1,1,0,Hold,0.174677645045472,7.6,1.5460464043271
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,88,0,1,6.72865255929367,2,1,1,0,Run,0.684528879341725,10.5,48.9807434762879
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,88,0,1,6.72865255929367,2,1,1,0,Rwd,0.353393849580024,7.1,2.05287841260921
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,89,0,1,6.72865255929367,2,1,1,0,Hold,0.247679084184064,7.1,1.81709681150659
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,89,0,1,6.72865255929367,2,1,1,0,Run,0.81316346076883,9.9,55.0684365691592
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,89,0,1,6.72865255929367,2,1,1,0,Rwd,0.156369059759371,4.3,1.58551155253055
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,90,0,1,6.72865255929367,2,1,1,0,Hold,0.157144823824065,10.5,1.54183495396307
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,90,0,1,6.72865255929367,2,1,1,0,Run,0.79087348101541,10.5,48.3485274721787
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,90,0,1,6.72865255929367,2,1,1,0,Rwd,0.306937978374104,7.6,3.50180850746687
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,91,0,1,6.72865255929367,2,1,1,0,Hold,0.254076406256132,7.9,1.93228734410266
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,91,0,1,6.72865255929367,2,1,1,0,Run,0.762765348937247,10.1,59.8446900914116
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,91,0,1,6.72865255929367,2,1,1,0,Rwd,0.239834297621344,8.2,2.13074324579503
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,92,0,1,6.72865255929367,2,1,1,0,Hold,0.303988807655112,7.5,2.43278301064958
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,92,0,1,6.72865255929367,2,1,1,0,Run,0.690859190150715,10.2,39.7892694056365
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,92,0,1,6.72865255929367,2,1,1,0,Rwd,0.122377636657191,8.5,2.82782519978505
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,93,0,1,6.72865255929367,2,1,1,0,Hold,0.141792018188371,7.6,2.13045219438881
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,93,0,1,6.72865255929367,2,1,1,0,Run,0.683718811141538,10.4,47.1488990080265
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,93,0,1,6.72865255929367,2,1,1,0,Rwd,0.31610582085673,6.7,1.77669874793945
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,94,0,1,6.72865255929367,2,1,1,0,Hold,0.216242255145338,8.6,1.40808606243094
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,94,0,1,6.72865255929367,2,1,1,0,Run,0.694826409727652,10.4,57.6264993189973
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,94,0,1,6.72865255929367,2,1,1,0,Rwd,0.343008231595018,7.3,2.65402120419345
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,95,0,0,6.72865255929367,2,1,1,0,Hold,0.214427917352492,7.2,1.83654562927893
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,95,0,0,6.72865255929367,2,1,1,0,Run,0.7218911558205,10.2,54.8436384953272
R,DBLU,RHS,ori,2017-04-23_15-13-09,SNR,V,95,0,0,6.72865255929367,2,1,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,7,0,0,24.7287241054424,2,0,1,0,Hold,0.481204944548713,7.4,2.17098728272215
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,7,0,0,24.7287241054424,2,0,1,0,Run,0.690680810450834,9.9,62.9639230284289
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,7,0,0,24.7287241054424,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,8,0,0,24.7287241054424,2,0,1,0,Hold,0.321680456100854,6.2,1.50861863212386
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,8,0,0,24.7287241054424,2,0,1,0,Run,0.701655892218343,10.1,64.8877306722238
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,8,0,0,24.7287241054424,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,10,1,1,24.7287241054424,2,0,1,0,Hold,0.333156817592553,8.3,3.72701998164569
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,10,1,1,24.7287241054424,2,0,1,0,Run,0.744930041115636,10.7,71.5714569354883
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,10,1,1,24.7287241054424,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,11,0,0,24.7287241054424,2,0,1,0,Hold,0.243581786142827,6.7,1.96240091814194
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,11,0,0,24.7287241054424,2,0,1,0,Run,0.568624753624392,10.4,59.7674167214915
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,11,0,0,24.7287241054424,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,12,0,0,24.7287241054424,2,0,1,0,Hold,0.418140957215659,7.6,3.41432759404793
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,12,0,0,24.7287241054424,2,0,1,0,Run,0.694731844496099,10,63.9449528789994
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,12,0,0,24.7287241054424,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,13,1,1,24.7287241054424,2,0,1,0,Hold,0.489448975771523,6.1,2.571429401433
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,13,1,1,24.7287241054424,2,0,1,0,Run,0.775502046270959,10.1,60.2529238508864
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,13,1,1,24.7287241054424,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,14,0,1,24.7287241054424,2,0,1,0,Hold,0.442506638954609,7.6,2.06268570497349
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,14,0,1,24.7287241054424,2,0,1,0,Run,0.717227028591722,4,58.2714709354958
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,14,0,1,24.7287241054424,2,0,1,0,Rwd,0.359548438669265,8.8,2.25689699129838
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,15,0,1,24.7287241054424,2,0,1,0,Hold,0.355665999685153,8.5,4.11557831124522
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,15,0,1,24.7287241054424,2,0,1,0,Run,0.690865874021749,10.6,61.8718155227999
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,15,0,1,24.7287241054424,2,0,1,0,Rwd,0.317755448824601,4,1.56488684792016
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,16,0,1,24.7287241054424,2,0,1,0,Hold,0.457474085074546,7.1,1.78472645040209
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,16,0,1,24.7287241054424,2,0,1,0,Run,0.613661675346265,10.2,67.2100799800441
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,16,0,1,24.7287241054424,2,0,1,0,Rwd,0.580090916512631,8.2,1.79832199723821
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,17,0,0,24.7287241054424,2,0,1,0,Hold,0.305549592955496,7.7,2.96981528878663
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,17,0,0,24.7287241054424,2,0,1,0,Run,0.737161375927622,9.7,58.1799339160314
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,17,0,0,24.7287241054424,2,0,1,0,Rwd,NaN,4,0
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,18,0,1,24.7287241054424,2,0,1,0,Hold,0.317544400267597,8.1,4.10203593706731
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,18,0,1,24.7287241054424,2,0,1,0,Run,0.743762331502069,10.3,63.9012507982857
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,18,0,1,24.7287241054424,2,0,1,0,Rwd,0.204167700467345,7.1,1.48408918104082
R,DBLU,RHS,ori,2017-04-24_11-08-32,DUR,A,19,0,0,24.7287241054424,2,0,1,0,Hold,0.120693425498712,7,2.97085227908243
